filename,column_index,original_header,canonical_header,dataset_type,distribution,revenue_band
Total_revenue_2024_5M_20M.csv,17,Lower middle Total revenue / 2e quart revenu total,lower_middle_total_revenue_2e_quart_revenu_total,revenue,total_revenue,5m_20m
Total_revenue_2024_5M_20M.csv,18,Upper middle Total revenue / 3e quart revenu total,upper_middle_total_revenue_3e_quart_revenu_total,revenue,total_revenue,5m_20m
Total_revenue_2024_5M_20M.csv,19,Top quartile Total revenue / Quart supérieur revenu total,top_quartile_total_revenue_quart_sup_rieur_revenu_total,revenue,total_revenue,5m_20m
Total_revenue_2024_5M_20M.csv,20,Whole industry Sales of goods and services / Industrie entière Ventes de biens et de services,whole_industry_sales_of_goods_and_services_industrie_enti_re_ventes_de_biens_et_de_services,revenue,total_revenue,5m_20m
Total_revenue_2024_5M_20M.csv,21,Quality Indicator / Indicateurs de qualité,quality_indicator_indicateurs_de_qualit_2,revenue,total_revenue,5m_20m
Total_revenue_2024_5M_20M.csv,22,Bottom quartile Sales of goods and services / Quart inférieur Ventes de biens et de services / ,bottom_quartile_sales_of_goods_and_services_quart_inf_rieur_ventes_de_biens_et_de_services,revenue,total_revenue,5m_20m
Total_revenue_2024_5M_20M.csv,23,Lower middle Sales of goods and services / 2e quart Ventes de biens et de services,lower_middle_sales_of_goods_and_services_2e_quart_ventes_de_biens_et_de_services,revenue,total_revenue,5m_20m
Total_revenue_2024_5M_20M.csv,24,Upper middle Sales of goods and services / 3e quart  Ventes de biens et de services,upper_middle_sales_of_goods_and_services_3e_quart_ventes_de_biens_et_de_services,revenue,total_revenue,5m_20m
Total_revenue_2024_5M_20M.csv,25,Top quartile Sales of goods and services / Quat supérieur  Ventes de biens et de services,top_quartile_sales_of_goods_and_services_quat_sup_rieur_ventes_de_biens_et_de_services,revenue,total_revenue,5m_20m
Total_revenue_2024_5M_20M.csv,26,Whole industry All other revenue  / Industrie entière Tous les autres revenus,whole_industry_all_other_revenue_industrie_enti_re_tous_les_autres_revenus,revenue,total_revenue,5m_20m
Total_revenue_2024_5M_20M.csv,27,Quality Indicator / Indicateurs de qualité,quality_indicator_indicateurs_de_qualit_3,revenue,total_revenue,5m_20m
Total_revenue_2024_5M_20M.csv,28,Bottom quartile All other revenue  / Quart inférieur Tous les autres revenus,bottom_quartile_all_other_revenue_quart_inf_rieur_tous_les_autres_revenus,revenue,total_revenue,5m_20m
Total_revenue_2024_5M_20M.csv,29,Lower middle All other revenue  / 2e quart Tous les autres revenus,lower_middle_all_other_revenue_2e_quart_tous_les_autres_revenus,revenue,total_revenue,5m_20m
Total_revenue_2024_5M_20M.csv,30,Upper middle All other revenue  / 3e quart Tous les autres revenus,upper_middle_all_other_revenue_3e_quart_tous_les_autres_revenus,revenue,total_revenue,5m_20m
Total_revenue_2024_5M_20M.csv,31,Top quartile All other revenue  / Quart supérieur Tous les autres revenus,top_quartile_all_other_revenue_quart_sup_rieur_tous_les_autres_revenus,revenue,total_revenue,5m_20m
Total_revenue_2024_5M_20M.csv,32,Percent of businesses reporting sales of goods / % des entreprises déclarantes Ventes de biens et de services,percent_of_businesses_reporting_sales_of_goods_des_entreprises_d_clarantes_ventes_de_biens_et_de_services,revenue,total_revenue,5m_20m
Total_revenue_2024_5M_20M.csv,33,Percent of businesses reporting all other revenues / % des entreprises déclarantes Tous les autres revenus,percent_of_businesses_reporting_all_other_revenues_des_entreprises_d_clarantes_tous_les_autres_revenus,revenue,total_revenue,5m_20m
Total_revenue_2024_5M_20M.csv,34,year,year,revenue,total_revenue,5m_20m
balance_sheet_2024_30k_5m.csv,0,Incorporation Status / Status d'incorporation,incorporation_status_status_d_incorporation,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,1,Naics code / code Scian,naics_code_code_scian,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,2,Province / Canada,province_canada,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,3,Total assets / Actif total,total_assets_actif_total,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,4,Quality Indicator / Indicateurs de qualité,quality_indicator_indicateurs_de_qualit,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,5,Bottom Quartile Total assets / Quart inférieur Actif total,bottom_quartile_total_assets_quart_inf_rieur_actif_total,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,6,Lower Middle Total assets / 2e quart Actif total,lower_middle_total_assets_2e_quart_actif_total,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,7,Upper Middle Total assets / 3e quart Actif total,upper_middle_total_assets_3e_quart_actif_total,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,8,Top quartile Total assets / Quart supérieur Actif total,top_quartile_total_assets_quart_sup_rieur_actif_total,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,9,Total current assets / Actif total … court terme,total_current_assets_actif_total_court_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,10,Quality Indicator / Indicateurs de qualité,quality_indicator_indicateurs_de_qualit_2,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,11,Bottom Quartile Total current assets / Quart inférieur Actif total … court terme,bottom_quartile_total_current_assets_quart_inf_rieur_actif_total_court_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,12,Lower Middle Total current assets / 2e quart Actif total … court terme,lower_middle_total_current_assets_2e_quart_actif_total_court_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,13,Upper Middle Total current assets / 3e quart Actif total … court terme,upper_middle_total_current_assets_3e_quart_actif_total_court_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,14,Top quartile Total current assets / Quart supérieur Actif total … court terme,top_quartile_total_current_assets_quart_sup_rieur_actif_total_court_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,15,Accounts receivable / Comptes clients,accounts_receivable_comptes_clients,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,16,Quality Indicator / Indicateurs de qualité,quality_indicator_indicateurs_de_qualit_3,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,17,Bottom Quartile Accounts receivable / Quart inférieur Comptes clients,bottom_quartile_accounts_receivable_quart_inf_rieur_comptes_clients,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,18,Lower Middle Accounts receivable / 2e quart Comptes clients,lower_middle_accounts_receivable_2e_quart_comptes_clients,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,19,Upper Middle Accounts receivable / 3e quart Comptes clients,upper_middle_accounts_receivable_3e_quart_comptes_clients,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,20,Top quartile Accounts receivable / quart supérieur Comptes clients,top_quartile_accounts_receivable_quart_sup_rieur_comptes_clients,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,21,Closing inventory / Stocks de fermeture,closing_inventory_stocks_de_fermeture,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,22,Quality Indicator / Indicateurs de qualité,quality_indicator_indicateurs_de_qualit_4,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,23,Bottom Quartile Closing inventory / Quart inférieur Stocks de fermeture,bottom_quartile_closing_inventory_quart_inf_rieur_stocks_de_fermeture,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,24,Lower Middle Closing inventory / 2e quart Stocks de fermeture,lower_middle_closing_inventory_2e_quart_stocks_de_fermeture,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,25,Upper Middle Closing inventory / 3e quart Stocks de fermeture,upper_middle_closing_inventory_3e_quart_stocks_de_fermeture,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,26,Top quartile Closing inventory / Quart supérieur,top_quartile_closing_inventory_quart_sup_rieur,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,27,Other current assets / Autres éléments d'actif … court terme,other_current_assets_autres_l_ments_d_actif_court_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,28,Quality Indicator /  Indicateurs de qualité Indicateurs de qualité,quality_indicator_indicateurs_de_qualit_indicateurs_de_qualit,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,29,Bottom Quartile Other current assets / Quart inférieur Autres éléments d'actif … court terme,bottom_quartile_other_current_assets_quart_inf_rieur_autres_l_ments_d_actif_court_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,30,Lower Middle Other current assets / 2e quart Autres éléments d'actif … court terme,lower_middle_other_current_assets_2e_quart_autres_l_ments_d_actif_court_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,31,Upper Middle Other current assets / 3e quart Autres éléments d'actif … court terme,upper_middle_other_current_assets_3e_quart_autres_l_ments_d_actif_court_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,32,Top quartile Other current assets / Quart supérieur Autres éléments d'actif … court terme,top_quartile_other_current_assets_quart_sup_rieur_autres_l_ments_d_actif_court_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,33,Net tangible and intagible assets / Bien corporel et incorporels en valeur nette,net_tangible_and_intagible_assets_bien_corporel_et_incorporels_en_valeur_nette,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,34,Quality Indicator /  Indicateurs de qualité Indicateurs de qualité,quality_indicator_indicateurs_de_qualit_indicateurs_de_qualit_2,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,35,Bottom Quartile Net tangible and intagible assets / Quart inférieur Bien corporel et incorporels en valeur nette,bottom_quartile_net_tangible_and_intagible_assets_quart_inf_rieur_bien_corporel_et_incorporels_en_valeur_nette,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,36,Lower Middle Net tangible and intagible assets / 2e quart Bien corporel et incorporels en valeur nette,lower_middle_net_tangible_and_intagible_assets_2e_quart_bien_corporel_et_incorporels_en_valeur_nette,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,37,Upper Middle Net tangible and intagible assets / 3e quart Bien corporel et incorporels en valeur nette,upper_middle_net_tangible_and_intagible_assets_3e_quart_bien_corporel_et_incorporels_en_valeur_nette,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,38,Top quartile Net tangible and intagible assets / Quart supérieur Bien corporel et incorporels en valeur nette,top_quartile_net_tangible_and_intagible_assets_quart_sup_rieur_bien_corporel_et_incorporels_en_valeur_nette,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,39,All other assets and adjustments / Tous les autres actifs et les ajustements,all_other_assets_and_adjustments_tous_les_autres_actifs_et_les_ajustements,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,40,Quality Indicator / Indicateurs de qualité,quality_indicator_indicateurs_de_qualit_5,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,41,Bottom Quartile  All other assets and adjustments / Quart inférieur Tous les autres actifs et les ajustements,bottom_quartile_all_other_assets_and_adjustments_quart_inf_rieur_tous_les_autres_actifs_et_les_ajustements,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,42,Lower Middle All other assets and adjustments / 2e quart Tous les autres actifs et les ajustements,lower_middle_all_other_assets_and_adjustments_2e_quart_tous_les_autres_actifs_et_les_ajustements,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,43,Upper Middle All other assets and adjustments / 3e quart Tous les autres actifs et les ajustements,upper_middle_all_other_assets_and_adjustments_3e_quart_tous_les_autres_actifs_et_les_ajustements,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,44,Top quartile All other assets and adjustments / Quart supérieur Tous les autres actifs et les ajustements,top_quartile_all_other_assets_and_adjustments_quart_sup_rieur_tous_les_autres_actifs_et_les_ajustements,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,45,Total liabilities / Passif total,total_liabilities_passif_total,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,46,Quality Indicator / Indicateurs de qualité,quality_indicator_indicateurs_de_qualit_6,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,47,Bottom Quartile Total liabilities / Quart inférieur Passif total,bottom_quartile_total_liabilities_quart_inf_rieur_passif_total,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,48,Lower Middle Total liabilities / 2e quart Passif total,lower_middle_total_liabilities_2e_quart_passif_total,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,49,Upper Middle Total liabilities / 3e quart Passif total,upper_middle_total_liabilities_3e_quart_passif_total,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,50,Top quartile Total liabilities / quart supérieur Passif total,top_quartile_total_liabilities_quart_sup_rieur_passif_total,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,51,Total current liabilities / Passif … court terme total,total_current_liabilities_passif_court_terme_total,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,52,Quality Indicator / Indicateurs de qualité,quality_indicator_indicateurs_de_qualit_7,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,53,Bottom Quartile Total current liabilities / quart inférieur Passif … court terme total,bottom_quartile_total_current_liabilities_quart_inf_rieur_passif_court_terme_total,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,54,Lower Middle Total current liabilities / 2e quart Passif … court terme total,lower_middle_total_current_liabilities_2e_quart_passif_court_terme_total,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,55,Upper Middle Total current liabilities / 3e quart Passif … court terme total,upper_middle_total_current_liabilities_3e_quart_passif_court_terme_total,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,56,Top quartile Total current liabilities / Quart supérieur Passif … court terme total,top_quartile_total_current_liabilities_quart_sup_rieur_passif_court_terme_total,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,57,Current bank loans / Emprunts bancaires … court terme,current_bank_loans_emprunts_bancaires_court_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,58,Quality Indicator / Indicateurs de qualité,quality_indicator_indicateurs_de_qualit_8,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,59,Bottom Quartile Current bank loans / Quart inférieur Emprunts bancaires … court terme,bottom_quartile_current_bank_loans_quart_inf_rieur_emprunts_bancaires_court_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,60,Lower Middle Current bank loans / 2e quart Emprunts bancaires … court terme,lower_middle_current_bank_loans_2e_quart_emprunts_bancaires_court_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,61,Upper Middle Current bank loans / 3e quart Emprunts bancaires … court terme,upper_middle_current_bank_loans_3e_quart_emprunts_bancaires_court_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,62,Top quartile Current bank loans / Quart supérieur Emprunts bancaires … court terme,top_quartile_current_bank_loans_quart_sup_rieur_emprunts_bancaires_court_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,63,Other current liabilities / Autres éléments de passif … court terme,other_current_liabilities_autres_l_ments_de_passif_court_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,64,Quality Indicator / Indicateurs de qualité,quality_indicator_indicateurs_de_qualit_9,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,65,Bottom Quartile Other current liabilities / Quart inférieur Autres éléments de passif … court terme,bottom_quartile_other_current_liabilities_quart_inf_rieur_autres_l_ments_de_passif_court_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,66,Lower Middle Other current liabilities / 2e quart Autres éléments de passif … court terme,lower_middle_other_current_liabilities_2e_quart_autres_l_ments_de_passif_court_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,67,Upper Middle Other current liabilities / 3e quart Autres éléments de passif … court terme,upper_middle_other_current_liabilities_3e_quart_autres_l_ments_de_passif_court_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,68,Top quartile Other current liabilities / Quart supérieur Autres éléments de passif … court terme,top_quartile_other_current_liabilities_quart_sup_rieur_autres_l_ments_de_passif_court_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,69,Long term liabilities / Passif … long terme,long_term_liabilities_passif_long_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,70,Quality Indicator / Indicateurs de qualité,quality_indicator_indicateurs_de_qualit_10,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,71,Bottom Quartile Long term liabilities / quart inférieur Passif … long terme,bottom_quartile_long_term_liabilities_quart_inf_rieur_passif_long_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,72,Lower Middle Long term liabilities / 2e quart Passif … long terme,lower_middle_long_term_liabilities_2e_quart_passif_long_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,73,Upper Middle Long term liabilities / 3e quart Passif … long terme,upper_middle_long_term_liabilities_3e_quart_passif_long_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,74,Top quartile Long term liabilities / Quart supérieur Passif … long terme,top_quartile_long_term_liabilities_quart_sup_rieur_passif_long_terme,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,75,Total equity / Avoir des actionnaires en valeur totale,total_equity_avoir_des_actionnaires_en_valeur_totale,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,76,Quality Indicator /  Indicateurs de qualité,quality_indicator_indicateurs_de_qualit_11,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,77,Bottom Quartile Total equity / Quart inférieur Avoir des actionnaires en valeur totale,bottom_quartile_total_equity_quart_inf_rieur_avoir_des_actionnaires_en_valeur_totale,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,78,Lower Middle Total equity / 2e quart Avoir des actionnaires en valeur totale,lower_middle_total_equity_2e_quart_avoir_des_actionnaires_en_valeur_totale,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,79,Upper Middle Total equity / 3e quart Avoir des actionnaires en valeur totale,upper_middle_total_equity_3e_quart_avoir_des_actionnaires_en_valeur_totale,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,80,Top quartile Total equity / Quart supérieur Avoir des actionnaires en valeur totale,top_quartile_total_equity_quart_sup_rieur_avoir_des_actionnaires_en_valeur_totale,balance,total_revenue,30k_5m
balance_sheet_2024_30k_5m.csv,81,Year  / Année,year_ann_e,balance,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,0,Incorporation Status / Status d'incorporation,incorporation_status_status_d_incorporation,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,1,Naics code / Code Scian,naics_code_code_scian,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,2,Canada / Province,canada_province,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,3,Current ratio / Ratio de la liquidité générale,current_ratio_ratio_de_la_liquidit_g_n_rale,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,4,Bottom Quartile Current ratio / Quart inférieur Ratio de la liquidité générale,bottom_quartile_current_ratio_quart_inf_rieur_ratio_de_la_liquidit_g_n_rale,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,5,Lower Middle Current ratio / 2e quart Ratio de la liquidité générale,lower_middle_current_ratio_2e_quart_ratio_de_la_liquidit_g_n_rale,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,6,Upper Middle Current Ratio / 3e quart Ratio de la liquidité générale,upper_middle_current_ratio_3e_quart_ratio_de_la_liquidit_g_n_rale,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,7,Top Quartile Current ratio / Quart supérieurRatio de la liquidité générale,top_quartile_current_ratio_quart_sup_rieurratio_de_la_liquidit_g_n_rale,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,8,Debt to equity ratio / Ratio d'endettement passif-avoir,debt_to_equity_ratio_ratio_d_endettement_passif_avoir,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,9,Bottom Quartile Debt to equity ratio / quart inférieur Ratio d'endettement passif-avoir,bottom_quartile_debt_to_equity_ratio_quart_inf_rieur_ratio_d_endettement_passif_avoir,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,10,Lower Middle Debt to equity ratio / 2e quart Ratio d'endettement passif-avoir,lower_middle_debt_to_equity_ratio_2e_quart_ratio_d_endettement_passif_avoir,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,11,Upper Middle Debt to equity ratio / 3e quart Ratio d'endettement passif-avoir,upper_middle_debt_to_equity_ratio_3e_quart_ratio_d_endettement_passif_avoir,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,12,Top Quartile Debt to equity ratio / quart supérieur Ratio d'endettement passif-avoir,top_quartile_debt_to_equity_ratio_quart_sup_rieur_ratio_d_endettement_passif_avoir,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,13,Interest coverage ratio / Ratio de couverture des intérêts,interest_coverage_ratio_ratio_de_couverture_des_int_r_ts,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,14,Bottom Quartile Interest coverage ratio / Quart inférieur Ratio de couverture des intérêts,bottom_quartile_interest_coverage_ratio_quart_inf_rieur_ratio_de_couverture_des_int_r_ts,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,15,Lower Middle Interest coverage ratio / 2e quart Ratio de couverture des intérêts,lower_middle_interest_coverage_ratio_2e_quart_ratio_de_couverture_des_int_r_ts,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,16,Upper Middle Interest coverage ratio / 3e quart Ratio de couverture des intérêts,upper_middle_interest_coverage_ratio_3e_quart_ratio_de_couverture_des_int_r_ts,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,17,Top Quartile Interest coverage ratio / Quart supérieur,top_quartile_interest_coverage_ratio_quart_sup_rieur,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,18,Debt ratio / Ratio d'endettement passif-actif,debt_ratio_ratio_d_endettement_passif_actif,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,19,Bottom Quartile Debt ratio / Quart inférieur Ratio d'endettement passif-actif,bottom_quartile_debt_ratio_quart_inf_rieur_ratio_d_endettement_passif_actif,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,20,Lower Middle Debt ratio / 2e quart Ratio d'endettement passif-actif,lower_middle_debt_ratio_2e_quart_ratio_d_endettement_passif_actif,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,21,Upper Middle Debt ratio / 3e quart Ratio d'endettement passif-actif,upper_middle_debt_ratio_3e_quart_ratio_d_endettement_passif_actif,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,22,Top Quartile Debt ratio / Quart supérieur Ratio d'endettement passif-actif,top_quartile_debt_ratio_quart_sup_rieur_ratio_d_endettement_passif_actif,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,23,Revenue to equity ratioRatio recettes-capitaux propres,revenue_to_equity_ratioratio_recettes_capitaux_propres,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,24,Bottom Quartile Revenue to equity ratio / quart inférieur Ratio recettes-capitaux propres,bottom_quartile_revenue_to_equity_ratio_quart_inf_rieur_ratio_recettes_capitaux_propres,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,25,Lower Middle Revenue to equity ratio / 2e quart Ratio recettes-capitaux propres,lower_middle_revenue_to_equity_ratio_2e_quart_ratio_recettes_capitaux_propres,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,26,Upper Middle Revenue to equity ratio / 3e quart Ratio recettes-capitaux propres,upper_middle_revenue_to_equity_ratio_3e_quart_ratio_recettes_capitaux_propres,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,27,Top Quartile Revenue to equity ratio / Quart supérieur Ratio recettes-capitaux propres,top_quartile_revenue_to_equity_ratio_quart_sup_rieur_ratio_recettes_capitaux_propres,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,28,Revenue to closing inventory ratio / Ratio recettes-stocks de fermeture,revenue_to_closing_inventory_ratio_ratio_recettes_stocks_de_fermeture,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,29,Bottom Quartile Revenue to closing inventory ratio / quart inférieur Ratio recettes-stocks de fermeture,bottom_quartile_revenue_to_closing_inventory_ratio_quart_inf_rieur_ratio_recettes_stocks_de_fermeture,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,30,Lower Middle Revenue to closing inventory ratio / 2e quart Ratio recettes-stocks de fermeture,lower_middle_revenue_to_closing_inventory_ratio_2e_quart_ratio_recettes_stocks_de_fermeture,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,31,Upper Middle Revenue to closing inventory ratio / 3e quart Ratio recettes-stocks de fermeture,upper_middle_revenue_to_closing_inventory_ratio_3e_quart_ratio_recettes_stocks_de_fermeture,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,32,Top Quartile Revenue to closing inventory ratio / Quart supérieur Ratio recettes-stocks de fermeture,top_quartile_revenue_to_closing_inventory_ratio_quart_sup_rieur_ratio_recettes_stocks_de_fermeture,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,33,Current debt to equity (%) / Ratio créances à court terme-capitaux propres (%),current_debt_to_equity_ratio_cr_ances_court_terme_capitaux_propres,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,34,Bottom Quartile Current debt to equity (%) / Quart inférieur Ratio créances à court terme-capitaux propres (%),bottom_quartile_current_debt_to_equity_quart_inf_rieur_ratio_cr_ances_court_terme_capitaux_propres,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,35,Lower Middle Current debt to equity (%) / 2e quart Ratio créances à court terme-capitaux propres (%),lower_middle_current_debt_to_equity_2e_quart_ratio_cr_ances_court_terme_capitaux_propres,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,36,Upper Middle Current debt to equity (%) / 3e quart Ratio créances à court terme-capitaux propres (%),upper_middle_current_debt_to_equity_3e_quart_ratio_cr_ances_court_terme_capitaux_propres,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,37,Top Quartile Current debt to equity (%) /  Quart supérieur Ratio créances à court terme-capitaux propres (%),top_quartile_current_debt_to_equity_quart_sup_rieur_ratio_cr_ances_court_terme_capitaux_propres,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,38,Net profit to equity (%) / Ratio bénéfice net-capitaux propres (%),net_profit_to_equity_ratio_b_n_fice_net_capitaux_propres,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,39,Bottom Quartile Net profit to equity (%) Quart inférieur Ratio bénéfice net-capitaux propres (%),bottom_quartile_net_profit_to_equity_quart_inf_rieur_ratio_b_n_fice_net_capitaux_propres,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,40,Lower Middle Net profit to equity (%) / 2e quart Ratio bénéfice net-capitaux propres (%),lower_middle_net_profit_to_equity_2e_quart_ratio_b_n_fice_net_capitaux_propres,ratios,total_revenue,30k_5m
financial_ratios_2024_30k_5m.csv,41,Upper Middle Net profit to equity (%) / 3e quart Ratio bénéfice net-capitaux propres (%),upper_middle_net_profit_to_equity_3e_quart_ratio_b_n_fice_net_capitaux_propres,ratios,total_revenue,30k_5m
